"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","DEW","RH1","TMP","WND"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T21:20:00","4","MESOW","99999","V020","+9999,9",,"+9999,9","999,9,9,9999,9"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T21:53:00","7","FM-15","KDAL ","V030","-0128,5",,"-0094,5","360,5,N,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T22:01:00","7","FM-16","KDAL ","V030","-0133,5",,"-0094,5","350,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T22:42:00","7","FM-16","KDAL ","V030","-0133,5",,"-0100,5","350,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T22:53:00","7","FM-15","KDAL ","V030","-0139,5",,"-0100,5","350,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T23:21:00","7","FM-16","KDAL ","V030","-0139,5",,"-0100,5","350,5,V,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T23:28:00","7","FM-16","KDAL ","V030","-0133,5",,"-0100,5","350,5,N,0098,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T23:40:00","7","FM-16","KDAL ","V030","-0139,5",,"-0106,5","350,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T23:53:00","7","FM-15","KDAL ","V030","-0133,5",,"-0106,5","340,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T00:53:00","7","FM-15","KDAL ","V030","-0144,5",,"-0111,5","340,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T01:25:00","7","FM-16","KDAL ","V030","-0139,5",,"-0111,5","340,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T01:53:00","7","FM-15","KDAL ","V030","-0144,5",,"-0111,5","340,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T02:07:00","7","FM-16","KDAL ","V030","-0144,5",,"-0111,5","350,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T02:22:00","7","FM-16","KDAL ","V030","-0150,5",,"-0111,5","350,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T02:53:00","7","FM-15","KDAL ","V030","-0150,5",,"-0111,5","350,5,N,0088,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T02:58:00","7","FM-16","KDAL ","V030","-0150,5",,"-0111,5","360,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T03:17:00","7","FM-16","KDAL ","V030","-0156,5",,"-0111,5","360,5,N,0093,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T03:31:00","7","FM-16","KDAL ","V030","-0161,5",,"-0111,5","360,5,N,0093,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T03:53:00","7","FM-15","KDAL ","V030","-0161,5",,"-0111,5","360,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T04:51:00","6","FM-16","KDAL ","V030","-0170,5",,"-0120,5","360,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T04:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0117,5","350,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T05:53:00","7","FM-15","KDAL ","V030","-0161,5",,"-0117,5","350,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T05:59:00","6","SOD  ","KDAL ","V030","+9999,9","024,X,084,D,4","+9999,9","999,9,9,9999,9"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T06:06:00","7","FM-16","KDAL ","V030","-0167,5",,"-0117,5","360,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T06:51:00","6","FM-16","KDAL ","V030","-0170,5",,"-0120,5","340,5,N,0093,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T06:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0122,5","350,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T07:15:00","7","FM-16","KDAL ","V030","-0167,5",,"-0122,5","340,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T07:41:00","7","FM-16","KDAL ","V030","-0172,5",,"-0122,5","340,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T07:51:00","6","FM-16","KDAL ","V030","-0170,5",,"-0130,5","350,5,N,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T07:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0128,5","340,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T08:04:00","7","FM-16","KDAL ","V030","-0167,5",,"-0128,5","350,5,N,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T08:51:00","6","FM-16","KDAL ","V030","-0160,5",,"-0130,5","340,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T08:53:00","7","FM-15","KDAL ","V030","-0161,5",,"-0128,5","340,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T09:03:00","7","FM-16","KDAL ","V030","-0167,5",,"-0128,5","340,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T09:51:00","6","FM-16","KDAL ","V030","-0160,5",,"-0130,5","330,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T09:53:00","7","FM-15","KDAL ","V030","-0161,5",,"-0128,5","330,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T10:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0133,5","340,5,N,0088,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T11:14:00","7","FM-16","KDAL ","V030","-0167,5",,"-0133,5","340,5,N,0046,A"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T11:36:00","7","FM-16","KDAL ","V030","-0172,5",,"-0133,5","330,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T11:53:00","7","FM-15","KDAL ","V030","-0172,5",,"-0133,5","330,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T12:01:00","7","FM-16","KDAL ","V030","-0178,5",,"-0133,5","330,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T12:26:00","7","FM-16","KDAL ","V030","-0183,5",,"-0133,5","340,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T12:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0133,5","340,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T13:53:00","7","FM-15","KDAL ","V030","-0183,5",,"-0139,5","320,5,N,0088,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T14:53:00","7","FM-15","KDAL ","V030","-0189,5",,"-0139,5","340,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T15:53:00","7","FM-15","KDAL ","V030","-0183,5",,"-0139,5","320,5,N,0077,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T16:53:00","7","FM-15","KDAL ","V030","-0189,5",,"-0133,5","320,5,N,0088,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T17:28:00","7","FM-16","KDAL ","V030","-0183,5",,"-0128,5","320,5,N,0098,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T17:53:00","7","FM-15","KDAL ","V030","-0183,5",,"-0128,5","330,5,N,0088,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T18:53:00","7","FM-15","KDAL ","V030","-0183,5",,"-0117,5","340,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T19:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0106,5","330,5,N,0082,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T20:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0100,5","310,5,N,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T21:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0100,5","330,5,N,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T22:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0100,5","320,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-15T23:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0106,5","310,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T00:53:00","7","FM-15","KDAL ","V030","-0183,5",,"-0111,5","310,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T01:53:00","7","FM-15","KDAL ","V030","-0189,5",,"-0122,5","310,5,N,0067,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T02:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0128,5","320,5,N,0072,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T03:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0128,5","310,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T04:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0139,5","320,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T05:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0139,5","320,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T05:59:00","6","SOD  ","KDAL ","V030","+9999,9","024,X,077,D,4","+9999,9","999,9,9,9999,9"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T06:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0139,5","350,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T07:53:00","7","FM-15","KDAL ","V030","-0200,5",,"-0150,5","340,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T08:53:00","7","FM-15","KDAL ","V030","-0206,5",,"-0156,5","340,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T09:53:00","7","FM-15","KDAL ","V030","-0200,5",,"-0156,5","340,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T10:53:00","7","FM-15","KDAL ","V030","-0200,5",,"-0156,5","360,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T11:53:00","7","FM-15","KDAL ","V030","-0200,5",,"-0161,5","310,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T12:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0156,5","020,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T13:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0150,5","360,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T14:53:00","7","FM-15","KDAL ","V030","-0194,5",,"-0133,5","030,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T15:53:00","7","FM-15","KDAL ","V030","-0178,5",,"-0111,5","999,9,C,0000,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T16:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0100,5","180,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T17:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0094,5","999,9,V,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T18:53:00","7","FM-15","KDAL ","V030","-0167,5",,"-0083,5","120,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T19:53:00","7","FM-15","KDAL ","V030","-0150,5",,"-0083,5","140,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T20:53:00","7","FM-15","KDAL ","V030","-0156,5",,"-0072,5","150,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T21:53:00","7","FM-15","KDAL ","V030","-0156,5",,"-0072,5","110,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T22:53:00","7","FM-15","KDAL ","V030","-0161,5",,"-0078,5","110,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-16T23:53:00","7","FM-15","KDAL ","V030","-0150,5",,"-0072,5","110,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T00:53:00","7","FM-15","KDAL ","V030","-0156,5",,"-0072,5","100,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T01:29:00","7","FM-16","KDAL ","V030","-0144,5",,"-0072,5","120,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T01:34:00","7","FM-16","KDAL ","V030","-0144,5",,"-0072,5","130,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T01:41:00","7","FM-16","KDAL ","V030","-0144,5",,"-0072,5","130,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T01:53:00","7","FM-15","KDAL ","V030","-0144,5",,"-0072,5","130,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T02:36:00","7","FM-16","KDAL ","V030","-0133,5",,"-0072,5","130,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T02:53:00","7","FM-15","KDAL ","V030","-0133,5",,"-0072,5","130,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T03:19:00","7","FM-16","KDAL ","V030","-0128,5",,"-0072,5","140,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T03:43:00","7","FM-16","KDAL ","V030","-0122,5",,"-0067,5","130,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T03:53:00","7","FM-15","KDAL ","V030","-0122,5",,"-0067,5","110,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T04:21:00","7","FM-16","KDAL ","V030","-0117,5",,"-0067,5","130,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T04:53:00","7","FM-15","KDAL ","V030","-0117,5",,"-0067,5","110,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T05:38:00","7","FM-16","KDAL ","V030","-0111,5",,"-0061,5","090,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T05:51:00","6","FM-16","KDAL ","V030","-0110,5",,"-0070,5","090,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T05:53:00","7","FM-15","KDAL ","V030","-0106,5",,"-0067,5","100,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T05:59:00","6","SOD  ","KDAL ","V030","+9999,9","024,X,074,D,4","+9999,9","999,9,9,9999,9"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T06:09:00","7","FM-16","KDAL ","V030","-0100,5",,"-0067,5","100,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T06:53:00","7","FM-15","KDAL ","V030","-0094,5",,"-0067,5","090,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T07:40:00","7","FM-16","KDAL ","V030","-0089,5",,"-0061,5","100,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T07:53:00","7","FM-15","KDAL ","V030","-0083,5",,"-0061,5","060,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T08:08:00","7","FM-16","KDAL ","V030","-0083,5",,"-0061,5","080,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T08:27:00","7","FM-16","KDAL ","V030","-0083,5",,"-0061,5","090,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T08:43:00","7","FM-16","KDAL ","V030","-0083,5",,"-0061,5","090,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T08:53:00","7","FM-15","KDAL ","V030","-0083,5",,"-0061,5","090,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T09:20:00","7","FM-16","KDAL ","V030","-0083,5",,"-0061,5","080,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T09:38:00","7","FM-16","KDAL ","V030","-0083,5",,"-0056,5","090,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T09:53:00","7","FM-15","KDAL ","V030","-0078,5",,"-0056,5","080,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T10:30:00","7","FM-16","KDAL ","V030","-0083,5",,"-0056,5","070,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T10:53:00","7","FM-15","KDAL ","V030","-0083,5",,"-0056,5","060,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T10:56:00","7","FM-16","KDAL ","V030","-0089,5",,"-0061,5","080,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T11:23:00","7","FM-16","KDAL ","V030","-0083,5",,"-0061,5","090,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T11:42:00","7","FM-16","KDAL ","V030","-0089,5",,"-0061,5","080,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T11:53:00","7","FM-15","KDAL ","V030","-0089,5",,"-0061,5","060,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T12:11:00","7","FM-16","KDAL ","V030","-0083,5",,"-0061,5","060,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T12:36:00","7","FM-16","KDAL ","V030","-0083,5",,"-0056,5","110,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T12:53:00","7","FM-15","KDAL ","V030","-0078,5",,"-0056,5","070,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T13:02:00","7","FM-16","KDAL ","V030","-0078,5",,"-0056,5","040,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T13:25:00","7","FM-16","KDAL ","V030","-0072,5",,"-0056,5","080,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T13:53:00","7","FM-15","KDAL ","V030","-0072,5",,"-0050,5","030,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T14:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0050,5","040,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T15:32:00","7","FM-16","KDAL ","V030","-0067,5",,"-0044,5","040,5,N,0021,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T15:51:00","6","FM-16","KDAL ","V030","-0070,5",,"-0040,5","010,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T15:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0044,5","030,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T16:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0039,5","010,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T17:29:00","7","FM-16","KDAL ","V030","-0072,5",,"-0039,5","360,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T17:53:00","7","FM-15","KDAL ","V030","-0072,5",,"-0033,5","360,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T18:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0028,5","040,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T19:24:00","7","FM-16","KDAL ","V030","-0067,5",,"-0022,5","090,5,N,0015,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T19:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0022,5","030,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T20:32:00","7","FM-16","KDAL ","V030","-0067,5",,"-0022,5","340,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T20:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0022,5","360,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T21:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0017,5","020,5,N,0031,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T22:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0022,5","360,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T23:35:00","7","FM-16","KDAL ","V030","-0061,5",,"-0022,5","350,5,N,0036,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-17T23:53:00","7","FM-15","KDAL ","V030","-0067,5",,"-0022,5","020,5,N,0041,5"
"72251712932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","2021-02-14T00:53:00","7","FM-15","KALI ","V030","+0006,5",,"+0011,5","010,5,N,0041,5"
"72251712932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","2021-02-14T01:53:00","7","FM-15","KALI ","V030","+0000,5",,"+0011,5","360,5,N,0046,5"
"72251712932","ALICE INTERNATIONAL AIRPORT, TX US","27.74131","-98.02507","52.0","2021-02-14T02:53:00","7","FM-15","KALI ","V030","+0000,5",,"+0011,5","010,5,N,0036,5"
